gobi,YR,NTP,NCC,CSD,Qaidam Basin,Qilian Piedmont
1005.3,899,476,1978.222624,812,947.9562983,1161.1
1115.7,244,478.8,1992.083077,860,950.3213758,1917.4
1458.3,1829,480.5,1992.518659,866,1281.816793,386.4
1777.2,775,503.7,1994.694642,867,456.3725622,250.7
2031,788,509.8,2006.102076,908,458.6295856,452.3
2668.3,263,761.3,2014.56428,909,462.6078702,2449.1
2628.9,589,764.5,2031.344111,925,463.11483,347.7
2667.8,299,798.2,2048.214264,950,463.5184586,1167
2994,1849,800.6,2101.60664,970,463.7625457,448.9
3193.2,815,810,2148.169606,993,465.4765764,2264.5
3209.6,436,916.2,2190.762192,1130,465.5945512,418.9
3253.5,422,934.8,2342.502173,1283,465.8406149,2091.5
462.1,1754,987.4,2372.471199,1317,465.953988,246.8
471.1,259,1005.9,2396.338406,1374,466.2221678,450.4
472.1,246,1007.6,2400.406403,1487,466.3812328,541
481.4,1463,1064.5,2407.416059,1487,466.5536244,1288.4
481.6,532,1103.4,2408.071476,1613,466.6978544,903
483,682,1131.9,2422.524181,1620,466.9137141,390.7
483.1,442,1144.6,2430.180809,1681,467.0938378,269.2
483.7,450,1276.8,2430.180809,1682,467.1206035,2381
485.5,1882,1284,2457.350268,1732,467.2713541,393.8
488.4,267,1294.8,2463.249069,1757,467.6021109,2370
488.8,690,1298.3,2473.514326,1784,467.9561789,1209.9
490.4,467,1464.4,2486.91638,1789,468.0221533,479.4
490.9,1867,1506.5,2488.673293,1792,468.1960767,1891.7
491,437,1511,2513.75858,1821,469.0923607,277
492.9,481,1531,2517.81299,1840,469.1547391,480.5
493.4,524,1590.7,2530.51029,1845,469.5295581,466.4
493.4,290,1633.1,2535.418049,1851,470.2758764,352
494.5,489,1665.8,2536.117793,1856,470.3656259,2152.3
495,458,1709,2557.839704,1862,470.4097801,1920
496,260,1758.7,2576.131461,1890,470.6402571,274
497.4,340,1781.8,2590.637562,1921,470.7116999,1131
499.3,237,1790.1,2592.176269,1959,471.1730348,268
499.9,1232,1797.9,2641.771232,1976,471.3474253,1787
503.2,1957,1803.4,2659.873234,1990,471.7168986,279
503.2,511,1866.5,2698.658963,2080,471.7284231,485
504.5,968,2137.2,93.81841101,2084,471.7409226,485
504.9,1992,2513.8,230.790733,2142,471.9120369,2279
505.4,284,2529.6,233.651163,2233,471.9259017,276
505.8,450,2598.8,244.5216492,2398,471.9509752,475
506.7,1989,2610.5,264.7230617,2443,472.7014267,1859
506.8,287,2618.2,265.8366351,2483,472.8745385,262
507,466,189.3269369,266.0222119,2487,472.9795164,1676
507.2,1256,222.3000333,268.1868806,2514,473.9165629,267
510.1,1559,223.2281329,268.2487176,2569,474.13831,265
510.8,2500,223.8164322,269.6089815,2592,474.1906073,1539
511.1,213,229.3398988,273.4409089,2673,474.3244818,855
511.2,2054,231.3555685,274.4294237,2723,474.4829476,1663
512.2,478,239.81853,279.9252726,2866,474.8216341,473
512.9,353,242.002825,281.0362232,196,474.89706,1765
515.1,122,243.7748994,281.4682078,202,475.141385,396
515.8,424,247.8550395,283.5660072,250,475.3926677,1944
516.3,2022,249.0671777,291.5807157,252,475.4012191,2479
517.2,383,254.2927368,312.9251536,254,475.4057498,902
517.3,481,258.0361945,315.7493777,256,475.5472365,485
517.4,543,258.2700755,319.6766758,270,475.6246925,271
518.4,465,258.8121922,319.7993654,276,475.633846,856
518.6,232,266.2270028,324.2146337,276,475.90551,266
518.6,227,267.1292051,329.7907194,282,476.038172,1776
518.8,434,268.440461,330.8931102,282,476.2597253,1924
519.6,2044,272.0789632,440.4919863,286,476.4457811,432
520.8,238,272.2941299,458.1083541,287,476.4770806,437
521.1,1448,275.585267,458.4085573,290,476.5722399,2818
521.6,1803,308.276573,1316.678883,292,476.6315233,284
522.2,398,373.5702986,1347.14686,292,477.2178636,273
524.3,474,376.0324497,1683.885187,305,477.2351941,2324
526.2,320,376.7813608,1807.979065,306,478.4496442,1846
526.3,942,378.5480945,1808.143509,306,478.7519804,261
528.6,444,384.0382907,1810.607994,306,478.8152468,1754
529.4,793,390.0725302,1822.543813,309,478.9577161,273
530.6,469,391.214055,1828.394845,322,478.9666384,425
530.7,328,398.8817564,1831.797331,329,479.0337264,1813
536,1594,400.0782831,1832.606298,329,479.1575199,1725
536.5,430,401.8376093,1839.867235,330,479.2456674,432
546.8,1973,406.9526105,1865.558058,335,479.2767707,270
547,315,411.1598608,1872.974679,353,479.9783218,271
554.3,203,413.7443807,1875.176729,354,480.3445771,1906
716.1,570,416.5001636,1878.787292,362,480.4705105,270
741.4,289,416.5374681,1880.510977,367,480.6424306,271
753.4,374,417.847181,1884.420999,385,480.6828157,2495
771,1335,422.289463,1886.450138,386,480.9151497,1918
777.5,491,424.1049817,1887.697458,387,481.2680875,429
813.8,328,425.2512852,1914.569815,388,481.8401459,2344
830.7,1052,426.8783402,1915.640739,388,482.0701766,436
862.7,1959,427.7588501,1940.210693,392,482.316741,268
920.8,1709,430.1104988,1945.016063,393,483.3012867,2236
1692.4,275,435.5850758,1951.8965,393,483.321516,3165
1752.4,519,439.5186159,1956.366528,394,483.3934921,2672
1908.8,1449,440.8041052,1958.002152,401,488.3121234,479
1892.3,233,444.9899888,1972.494598,407,488.5629731,471
2032.8,510,446.6595513,1973.818426,409,493.9966204,1747
1929.9,500,447.7599309,1974.112449,421,494.5682027,325
2022.3,429,449.6146325,1978.808858,422,504.7909052,445
2001.9,938,450.1017039,1986.554526,438,510.2674963,2417
2007.2,468,451.6898256,1994.259702,439,528.1592264,267
2015.8,62,454.1171053,2011.414566,441,537.8619012,459
2410.9,286,454.6642041,2013.133427,443,620.2283262,2269
2313.9,249,455.0367984,2015.136232,443,681.0439055,442
2987.5,14.4,456.7833812,2024.82556,443,682.1953745,263
2828.4,39.9,456.9065741,2027.663263,443,710.7894286,441
3245.3,152.9,457.8966485,2028.088446,444,775.6117494,447
401.8,244,464.7317154,2035.438836,445,796.5375268,257
402.3,244.6,468.3981729,2064.201795,453,917.5708568,268
407.6,244.8,470.7774122,2082.886881,455,918.7054381,447
411.6,246.5,490.803981,2103.896254,462,932.3669724,324
413.7,247.4,498.5446022,2114.756746,480,946.3337843,262
420.4,250,508.6483171,2116.892542,484,950.1115663,2495
425,253.6,519.7510369,2198.351718,485,961.8922347,458
425.7,260.1,523.0326314,2208.034158,489,962.9796837,327
452.4,266.5,529.27396,2246.622077,498,964.814447,991
456.6,270.8,680.8888856,2255.262421,524,965.9696513,318
456.9,286.5,708.0280857,2266.743837,525,968.0529427,317
457.7,330.5,736.4022658,2282.190811,551,971.4913927,451
462.1,350.1,783.9820036,2282.548099,566,974.5487618,2488
467.9,402,823.9156925,2290.623173,571,976.3811593,447
471.6,404.8,831.433899,2294.525858,578,976.7773248,320
474.7,413.8,861.0391963,2308.629768,616,977.1263249,1061
477,422.1,940.7984345,2313.300816,629,982.4857556,1217
479.2,425.1,1004.717752,2331.030232,642,982.5818841,1866
479.6,426.2,1136.10865,2332.871847,676,982.8455161,1054
480.7,427.7,1147.606077,2337.80964,691,987.37619,309
481,432.6,1154.612744,2347.748964,726,988.2397216,336
481.6,438.6,1430.158273,2349.342054,737,989.6567744,2428
481.9,440,1472.317125,2350.933397,740,991.4392943,1010
484.4,441.2,1591.529395,2363.376411,750,996.0625324,361
487.6,441.2,1757.461219,2369.221595,752,996.658303,839
488.8,443.2,1840.912637,2379.28288,775,999.674363,441
489.3,444.9,1948.939482,2380.952989,800,1001.396173,1533
489.3,449.9,164.8056476,2384.731456,801,1003.87599,449
489.5,451.1,178.6304645,2388.278679,801,1004.771025,443
491.1,451.7,206.126671,2389.60665,818,1005.069427,271
495.5,453.7,206.7580033,2405.119756,826,1012.674595,266
497.3,454.7,216.3312767,2410.908194,850,1022.347312,259
500.2,455,221.3879914,2412.433357,869,1037.711811,1617
500.3,457,226.5132825,2416.673567,907,1054.883246,449
501.9,457.1,251.9274414,2420.035146,909,1075.994356,259
505,458.9,253.6879399,2422.848522,932,1100.348822,448
507,460.9,253.8101196,2424.361153,945,1124.625816,1048
507.1,460.9,256.8433944,2428.997222,947,1126.2386,270
509.5,461.2,267.0330827,2434.583843,978,1137.309649,450
511.1,462.5,284.2171054,2435.441409,979,1183.215212,458
511.6,463,291.3136953,2440.042134,1158,1187.980426,259
515.8,463.8,294.4816575,2441.856993,1182,1190.032909,289
517,471.1,297.9514603,2445.692715,1216,1193.042376,2148
518.7,472,298.0073283,2447.81928,1250,1251.513219,971
521.6,472.3,299.1665042,2453.333742,1422,1254.598599,454
525.7,473.2,301.8622253,2469.019169,1489,1270.1798,815
528.6,473.6,304.270772,2469.123867,1541,1299.96133,269
532.8,513.9,313.0421112,2469.437914,1565,1311.028707,452
535.8,526.8,321.6165772,2482.462848,1607,1316.03234,448
535.8,552.2,331.0352406,2490.221734,1651,1350.444094,332
539.3,674.9,344.7503759,2517.914204,1672,1374.41326,448
546.1,722.3,347.4362425,2532.315085,1686,1380.113569,449
547.1,752.9,356.3616218,2535.018042,1695,1395.866899,258
547.2,783.8,359.957699,2538.614107,1726,1432.854672,2506
553.1,854.3,363.0253983,138.5802998,1778,1498.020634,329
583.5,856.3,367.4190285,145.0125887,1786,1498.569834,447
586,930.3,370.9352239,238.6228028,1825,1585.677377,2509
617.5,955.2,371.4002781,249.9810322,1830,1618.646196,295
626.4,957.1,375.0980801,250.1050553,1831,1620.199581,514
636.4,960.7,381.5300157,256.3031734,1836,1723.835006,2339
702.6,970.3,382.4505076,256.8607118,1839,1752.016624,1698
731.6,980.6,383.8009633,259.3380772,1848,1765.507928,1876
742.2,1419.6,386.1025744,260.7002224,1854,1859.573816,1065
765.5,1494.8,390.808913,261.2573807,1855,1873.615333,1813
775.6,1530.6,393.3959747,262.7429007,1860,1880.285872,728
780.9,1570.3,393.7244447,265.1561409,1863,1888.510401,2740
785.1,1611.9,398.4901013,265.4654653,1903,1908.726898,1391
788.9,1705.9,398.9732209,266.6407629,1909,1953.497928,692
842.4,1737.9,401.804435,268.0632048,1967,2347.640601,2298
842.8,1741.6,403.6752093,269.6708048,1972,2431.01584,1502
845.4,1780.3,410.2296208,270.2271884,1986,2443.436382,1477
859.7,1790.3,412.3264745,270.5980841,2061,2480.034112,1728
877.5,1808.3,414.6842051,273.0701767,2157,2488.71079,197
888.3,1828.6,415.0109564,273.4409089,2211,2508.805769,388
939.3,1833.7,416.114124,274.0587484,2262,2510.071331,2072
914.3,2070.5,418.0861876,274.9853967,2268,2519.918046,183
919.2,2113.3,418.7677353,276.5912716,2319,2544.52795,1784
922.7,2132.7,420.8908613,277.6410505,2321,2591.695396,365
890.3,2415.9,421.0137927,278.3202281,2394,2728.723461,1324
1896.1,2449.2,422.7631004,278.9376002,2398,2771.362723,444
2055.7,2515.4,423.6855284,279.1845325,2425,2913.015905,2322
2615.7,2689.3,424.9969165,280.9127937,2445,3113.844239,2298
2912.9,30.16300543,435.5863235,284.3679266,2446,3200.181516,1710
3055.7,216.8435149,441.5820646,284.7996881,2462,167.6464506,1637
390.1,220.2708511,450.0774692,285.0463959,2477,397.2187007,1789
392.3,224.0699485,451.7479979,286.6497668,2513,409.8662887,434
393.7,228.0534814,454.4735868,292.6280567,2528,414.0075447,1346
396.6,230.7285357,457.7466304,295.2764538,2614,415.7391272,449
402.9,231.0395165,461.5415519,306.9041993,2687,415.8981745,1681
403.5,232.5320155,474.8948339,312.0039434,2928,419.2029546,1780
409.1,238.9955212,475.9991918,356.56219,180,419.9844187,309
409.7,240.6103856,500.7121207,401.2385912,180,420.0592178,1917
410,249.2988621,561.8544856,429.7663384,215,421.3612673,2221
410.3,257.975644,622.346447,438.4446454,222,422.8478588,1826
410.5,261.3192842,630.2234555,459.7893122,247,423.6075447,453
411.2,266.5170574,639.6638746,460.569608,259,424.3330251,1606
413.9,267.568478,746.0347423,471.8433399,259,425.0264922,1773
414.1,267.6303209,757.6775423,508.3473978,262,425.3894126,1876
414.2,268.434225,802.9157112,1623.338928,264,426.2878857,475
415.5,271.0307687,829.2981329,1652.458568,264,426.5126804,286
417.7,272.5140385,910.7113878,1655.1939,264,426.5894934,1743
418.3,279.4931845,980.7693437,1660.104941,267,426.6437309,1894
418.4,280.419052,993.6196025,1661.012628,269,426.71764,783
420.2,281.6533352,1094.952829,1662.463783,270,426.8604085,1857
420.3,282.7022901,1117.228599,1664.637881,296,426.9139877,1843
421.4,284.9847198,1166.136399,1678.3343,311,426.9941955,1724
425.5,289.1157127,1403.973561,1699.884865,313,427.036841,877
429.5,300.2008111,1432.279494,1700.06168,315,427.1311079,819
429.5,309.2395226,1489.656,1712.562386,316,427.2978446,537
429.8,319.6766758,1632.060978,1736.909138,318,427.4280463,533
431.6,331.9953126,1789.929902,1772.362905,319,427.597001,299
433.3,387.1700656,1874.382113,1848.213643,319,427.6929486,1359
435.9,394.7539047,1983.324941,1852.848054,319,427.9684301,2455
439.8,405.5984499,2139.268213,1858.104139,327,428.1204528,355
452.9,405.7800467,2458.897211,1865.874416,331,428.1255612,1367
463.1,412.9792638,2605.047581,1872.659833,331,428.1419278,1007
474.3,417.1499202,2621.221175,1886.60611,334,428.5386384,1074
483,417.8145581,157.7692094,1898.102714,336,428.5682279,540
484.2,418.4791276,214.3101842,1906.897716,337,428.6900446,1800
489.3,420.5328183,252.2558914,1909.510697,338,428.9716797,1546
493.8,420.6536032,256.1176982,1920.526543,338,428.9813087,655
495.7,421.740566,256.8945319,1930.249971,341,429.2288445,1225
496,432.720685,261.5179366,1934.483936,341,429.3039177,1647
497.3,434.1069523,263.9695694,1936.143966,344,429.4824787,2740
497.8,434.7698443,265.9324482,1945.915331,346,429.512057,242.6
498.9,436.2159176,266.4112537,1950.104692,349,429.5254311,243.2
499.3,438.0230533,269.6710899,1960.081237,352,429.5273934,244.1
499.7,440.0705281,271.1618046,1971.316864,352,429.5407371,246
499.8,441.8163899,271.9774751,1972.494598,355,429.5934908,246.8
504.9,444.2236996,274.131361,1990.339458,360,429.8914903,247
505.8,445.2465341,274.6979273,1994.404697,361,429.8935962,251.6
514.6,446.5098115,281.9909288,2006.677324,363,429.9659942,254.5
516.2,454.92534,292.0453706,2030.212523,365,430.0576098,256.6
516.8,455.5860948,292.3987043,2067.792377,367,430.0688106,262.9
517.5,456.3068411,300.6599884,2152.34192,371,430.1590137,268.2
519.8,457.2076605,308.7951692,2187.588211,374,430.3065367,269
520.1,457.3277603,332.0529566,2307.22552,377,430.4223013,270.5
521.7,459.9693888,346.7865465,2341.24469,377,430.7021226,272.8
522.5,461.5898524,364.3401954,2350.819787,380,430.7545365,274.2
522.6,461.8898936,370.4081483,2360.557815,382,430.868401,277.3
532,462.1899208,394.173684,2366.976236,384,430.8821948,278
532.2,462.7299345,405.0591278,2370.118766,385,430.9074361,279.1
535.8,464.0497777,413.8937147,2404.244014,385,430.9113182,279.1
538,466.808577,415.5461984,2425.656436,388,430.9615123,281.3
540.3,467.6479773,426.6634139,2432.974532,406,431.089036,283.3
540.6,469.2065736,429.6935384,2437.690105,406,431.0907987,283.3
544.2,471.2441695,430.2871234,2439.614777,407,431.0939663,283.6
544.9,472.3226361,435.3323775,2443.882671,409,431.2670159,283.8
552.5,473.1613187,437.1827527,2446.437369,410,431.2721207,284
560.5,477.7122643,438.0833928,2448.137995,411,431.5349532,284.3
575.7,481.9010843,439.523058,2459.0381,414,432.0798623,284.5
765.8,482.6188945,440.4076846,2464.930024,418,432.1094277,284.8
789.8,489.0158375,440.7893305,2471.216228,418,432.2365358,285
792.1,489.3146049,442.8452089,2490.840646,418,432.6803138,285.1
811.5,492.3015174,443.5511037,2497.836473,420,432.6896063,286.4
849.2,498.3905309,443.6093822,2499.170053,421,432.7042762,287.2
873.1,501.1943183,444.8502827,2500.912108,421,432.743825,287.3
880,709.9251394,445.1743586,2526.592123,421,432.7905517,287.7
918,740.4559007,445.5381945,2530.409958,421,433.0397554,287.9
915.8,763.2308202,445.76295,2543.792613,422,433.1436105,288
968.9,769.2981956,446.2465,2543.792613,423,433.5355793,288.3
976.6,769.3554078,447.8362605,2543.991414,426,433.6434882,288.6
1344.2,803.7053243,448.6521104,2547.862566,429,433.687782,288.8
1163.7,813.8838003,449.0215277,2548.457205,434,433.7656572,288.9
1520.7,879.2894432,449.2678013,2560.298644,439,433.8376609,289.1
1741.3,897.1504473,449.7875307,2562.164631,440,433.9157969,289.3
1993.5,902.3646095,450.0100535,2567.259192,445,434.046147,289.6
374.2,914.1230335,450.3143575,2572.725528,448,434.1461855,289.7
374.6,964.385771,450.5084471,2597.836045,448,434.1519906,289.8
377.2,973.4270655,450.53056,2629.368411,452,434.7065439,290.1
384.1,1093.225545,451.2770358,2643.163336,456,435.2869737,290.6
385,1195.014314,451.3059981,112,457,435.3631952,291.2
387.3,1538.152164,451.535644,139,460,435.443804,291.3
388.3,1579.721379,451.7970654,219,460,435.5271389,291.4
388.7,1585.267216,452.28627,220,464,435.5880095,292.5
388.8,1600.271814,452.7774752,225,469,437.0318952,292.5
388.8,1619.798792,452.9575923,226,469,437.6972119,293.5
390.8,1623.897134,453.0412703,235,475,438.7949742,296.6
391.3,1626.499351,453.9525696,235,476,440.084596,296.6
393.1,1646.239923,455.3403262,240,477,1101.9382,296.8
394.5,1656.46868,455.5075759,245,477,1232.426033,297
394.7,1668.796096,456.1298596,247,481,1861.938474,297
395.2,1765.779271,458.0047544,249,482,2559.307584,297.3
395.5,1777.575362,458.5125288,254,483,42,297.3
395.5,1778.24661,459.3398024,261,490,210,297.6
395.7,1779.252914,460.1384135,267,492,210,298
395.8,1792.771829,464.4583426,268,494,215,299.3
396.1,1809.786953,464.6648453,268,497,228,300.1
396.7,1821.40343,466.3284299,269,508,242,300.6
398.7,1869.349906,482.1882923,270,512,242,301.4
399.2,1932.822039,493.9145563,272,523,244,301.5
399.6,1957.853534,509.5210248,285,552,247,302.9
400,2065.445683,510.2517897,287,596,253,303
400.1,2066.826545,514.1271032,290,606,256,304.7
400.1,2173.026796,517.2950652,292,629,257,305.7
401,2303.122029,538.2339516,294,722,259,306.9
401.4,2412.868823,559.8066539,296,748,263,307
401.7,2433.511168,565.9402898,297,757,265,310.2
401.8,2437.904084,579.0892214,299,767,267,388.9
403,2442.923493,598.3680622,306,806,276,411.3
403.1,2459.986639,755.1423091,307,1159,276,412.3
403.9,2506.941779,762.427679,313,1166,282,414.1
404.5,2508.266966,769.2178728,313,1242,286,415.4
405.1,30.7,778.1832858,317,1252,289,416.2
405.2,44.2,787.3208724,318,1440,290,418.1
405.5,74.4,795.7884011,320,1460,309,418.3
405.7,102.9,797.0326953,323,1606,310,421.3
405.8,105.8,804.0404871,332,1653,312,422
406.4,168.4,804.2613865,333,1655,321,422
406.8,182.8,805.3376057,336,1661,331,428.4
408,195.1,809.9309759,338,1712,334,430.6
409.3,201.4,812.6927552,344,1773,354,431.6
409.5,202.7,814.3745065,354,1812,371,433.7
409.5,204,820.1846046,363,1825,377,436.2
410.1,204.3,822.0909652,397,1849,384,436.9
411.2,207.7,823.7083718,411,1877,389,437.3
411.4,210.7,827.5306546,413,1962,396,447.5
411.4,210.7,828.9510224,414,2001,396,448.6
411.8,210.7,829.858883,423,2015,404,460.7
413.4,211.9,830.3380877,427,2037,404,479.4
413.8,212.3,853.065152,447,2130,407,512
414.8,218.7,855.956018,453,2159,415,1168.2
415.2,219.1,867.6301966,463,2205,425,231.1
415.5,221.6,906.8104674,476,2235,428,232.7
416.4,227.4,914.7867869,476,2238,428,235.3
416.9,237.6,916.5319129,486,2283,428,235.5
417.7,239.1,936.5018834,488,2375,430,236
419.5,240.9,955.6274424,517,2413,433,237.9
421.3,241.7,981.536738,520,2473,437,239.2
421.8,243.8,984.5618934,584,2492,455,240.5
422.1,243.9,986.8367844,659,2495,457,240.5
427.5,244.5,988.8777349,692,3169,466,240.6
429.4,244.9,1001.208115,715,3226,467,241.3
430.6,245.6,1017.950101,766,66,476,241.5
431.3,246.4,1021.062615,819,199,477,242.1
437.7,246.8,1031.690715,930,233,481,242.9
445.7,247.9,1091.193952,979,252,508,243
497,249.9,1093.214053,1240,255,548,243.5
507.6,250.6,1106.801195,1339,257,558,244.2
513.6,251.7,1119.430385,1445,258,571,251.7
515.5,254.2,1152.837,1583,258,577,252.7
516.9,255.6,1298.708615,1610,258,592,253.5
535.2,256.4,1357.702484,1671,259,594,255.5
555.5,257.8,1430.175454,1695,262,619,258.2
747.4,261.4,1462.655914,1698,263,665,259.4
1996.9,267,1534.181263,1728,264,666,260.1
2706,267.3,1547.351942,1755,264,708,260.2
271.5,268.4,1583.168371,1782,267,718,262.6
956.1,268.9,1587.02016,1802,268,743,263.1
1343.9,269.3,1603.992028,1807,270,743,266.3
286,269.5,1608.201857,1810,270,759,266.5
434.3,270,1615.179585,1820,272,768,267.2
310.1,270,1648.789023,1852,274,791,267.6
312,271.4,1700.437734,1861,274,804,267.6
335.3,271.9,1733.373452,1890,277,901,269.4
299.3,275.4,1766.579248,1915,278,920,270
941.5,276.1,1782.114405,1917,280,929,270
273.3,277.9,1823.729923,1937,280,932,270.1
449.8,278.5,1831.84609,1942,282,966,270.1
445.5,282.5,1858.394604,1948,284,1086,270.2
913.5,283.4,1999.147333,1948,285,1100,270.7
944,283.5,2002.456624,1971,285,1104,270.7
624.4,285,2180.847014,1991,291,1127,270.8
902.5,292.3,2392.418977,1998,295,1218,271
395.2,293.6,2411.659454,2010,297,1275,271
904.9,294.2,2414.48809,2018,298,1281,271.2
296.1,295.3,2445.253355,2026,303,1342,272
317.6,295.3,2462.616457,2030,304,1411,272.1
293,296.9,2464.657432,2033,308,1435,272.1
326,305.1,2479.470261,2033,309,1532,272.1
