JX,LC,LD,BGY,XF,LNT,JBN,ZTS,HMG,LT,WN,CX,GH,XN
413.0,583.0,461.0,468.5,459.0,401.0,896.7,274.0,2171.06711117761,2462.3,,440.0,,240.0
2097.0,843.0,422.0,447.8,2130.0,161.0,402.4,2147.0,20.6119056582577,334.9,,291.0,,183.0
1864.0,351.0,2689.0,2365.3,981.0,234.0,400.5,2035.0,275.620178000008,760.5,,281.0,,1285.0
253.0,475.0,609.0,454.4,249.0,399.0,332.3,1892.0,325.23717367681,248.6,,2826.0,,652.0
263.0,2577.0,290.0,236.9,1849.0,221.0,481.8,198.0,1639.54620135512,437.8,,1692.0,,442.0
365.0,809.0,504.0,467.0,226.0,89.0,746.0,469.0,456.967869637715,991.4,,1055.0,,450.0
1915.0,421.0,2304.0,999.7,250.0,543.0,1677.4,1825.0,1856.8420318167,200.7,,463.0,,303.0
945.0,430.0,809.0,286.0,392.0,396.0,1890.2,358.0,325.845294146443,210.2,,408.0,,240.0
365.0,416.0,233.0,1836.3,470.0,58.0,439.4,2612.0,275.253766691393,1975.4,,1672.0,,276.0
1633.0,242.0,1331.0,752.7,321.0,239.0,876.0,971.0,288.721050512571,806.9,,441.0,,1571.0
1809.0,1237.0,425.0,314.5,1325.0,256.0,316.7,920.0,485.232762224186,430.4,,1097.0,,834.0
122.0,420.0,859.0,280.9,529.0,1892.0,459.8,271.0,444.522264238157,291.5,,273.0,,416.0
1809.0,358.0,432.0,279.6,2503.0,952.0,788.0,2180.0,260.122924484444,1845.8,,1565.0,,2494.0
2436.0,498.0,221.0,284.4,2029.0,799.0,444.1,1052.0,234.289039331793,233.5,,442.0,,953.0
273.0,156.0,316.0,246.9,526.0,291.0,1939.8,127.0,445.702518961568,926.3,,266.0,,823.0
2361.0,2625.0,358.0,316.9,2592.0,903.0,1411.0,312.0,444.467497116612,595.2,,422.0,,286.0
238.0,383.0,758.0,392.6,1050.0,246.0,244.0,246.0,467.919348370534,379.0,,807.0,,1116.0
1346.0,909.0,1573.0,1813.9,2059.0,479.0,268.9,487.0,443.974409825992,432.0,,397.0,,209.0
424.0,1682.0,2248.0,376.8,539.0,1236.0,521.7,308.0,439.087781457322,43.0,,269.0,,885.0
1438.0,260.0,634.0,1827.7,416.0,746.0,268.9,1937.0,2169.03770754168,404.9,,559.0,,420.0
441.0,256.0,267.0,2510.6,487.0,379.0,2221.3,1934.0,651.924124012934,436.9,,494.0,,785.0
774.0,406.0,121.0,392.4,1151.0,410.0,333.9,2159.0,1733.83618408201,386.5,,,,232.0
229.0,2738.0,924.0,786.5,510.0,51.0,474.1,2572.0,1328.60159158014,2592.3,,,,955.0
2386.0,815.0,463.0,265.0,225.0,748.0,449.8,974.0,291.100009248787,420.5,,,,852.0
477.0,775.0,196.0,238.0,486.0,215.0,423.9,915.0,306.997941514635,364.0,,,,807.0
370.0,210.0,1852.0,807.1,455.0,294.0,279.9,388.0,2700.16655320736,237.4,,,,485.0
298.0,472.0,1586.0,894.3,59.0,276.0,2033.3,299.0,2722.97549880738,486.4,,,,444.0
1842.0,1858.0,452.0,1762.1,2386.0,321.0,2532.8,692.0,445.541414071246,483.8,,,,721.0
552.0,278.0,433.0,926.4,1833.0,603.0,463.6,2457.0,443.392082118445,595.7,,,,1360.0
1955.0,363.0,389.0,414.6,325.0,432.0,1860.3,236.0,129.2,270.4,,,,465.0
906.0,698.0,1819.0,387.4,319.0,311.0,470.6,1948.0,442.2,388.8,,,,271.0
230.0,402.0,375.0,230.1,472.0,272.0,745.1,253.0,619.4,60.6,,,,430.0
311.0,236.0,459.0,1885.5,290.0,449.0,453.7,225.0,220.7,803.8,,,,263.0
1699.0,229.0,567.0,1798.9,485.0,391.0,2548.7,1957.0,1748.2,282.2,,,,943.0
2468.0,235.0,2309.0,277.6,421.0,12.0,917.1,292.0,349.3,917.0,,,,946.0
2381.0,411.0,2121.0,571.1,1775.0,432.0,468.0,1990.0,1837.9,699.2,,,,446.0
260.0,584.0,1551.0,711.8,983.0,1593.0,407.1,200.0,1227.4,1321.7,,,,1588.0
838.0,450.0,1508.0,1804.5,291.0,407.0,409.4,1952.0,272.5,335.3,,,,2160.0
268.0,400.0,935.0,444.3,1211.0,2494.0,1849.7,235.0,1463.8,420.3,,,,1759.0
2184.0,381.0,2520.0,1980.1,1935.0,213.0,440.4,2519.0,654.9,265.2,,,,2499.0
236.0,1590.0,1419.0,1441.4,452.0,95.0,2233.6,354.0,344.2,920.2,,,,1853.0
247.0,381.0,1305.0,476.3,2422.0,320.0,797.5,2450.0,177.5,458.3,,,,942.0
419.0,393.0,998.0,2483.6,1781.0,460.0,262.7,1512.0,695.4,324.6,,,,280.0
360.0,490.0,1266.0,1614.6,708.0,107.0,543.6,1997.0,410.8,1471.9,,,,773.0
386.0,1154.0,791.0,461.6,1736.0,133.0,1983.8,2479.0,846.0,408.0,,,,791.0
2590.0,328.0,2546.0,290.6,270.0,1283.0,424.3,1968.0,362.4,213.9,,,,458.0
387.0,2136.0,463.0,364.4,1956.0,331.0,884.7,1985.0,1343.3,924.4,,,,251.0
314.0,417.0,505.0,398.0,1090.0,670.0,259.0,1981.0,205.0,1831.0,,,,422.0
360.0,249.0,16.6,923.0,962.0,84.0,253.5,216.0,148.3,1669.9,,,,2416.0
304.0,193.0,995.0,1757.0,386.0,281.0,426.8,2007.0,1910.0,808.8,,,,1520.0
470.0,1770.0,1777.0,873.3,784.0,345.0,2030.4,1970.0,1120.3,734.0,,,,251.0
378.0,425.0,531.0,198.0,2532.0,348.0,222.6,1959.0,2123.4,1815.0,,,,640.0
275.0,602.0,349.0,284.9,428.0,812.0,1611.2,259.0,422.3,224.9,,,,2968.0
400.0,413.0,265.0,421.1,2535.0,145.0,1835.0,1788.0,2043.5,428.0,,,,429.0
503.0,300.0,396.0,518.6,411.0,171.0,321.8,415.0,466.1,281.7,,,,442.0
1867.0,190.0,491.0,435.0,489.0,332.0,244.1,1951.0,1932.6,491.8,,,,769.0
313.0,339.0,2411.0,2452.6,731.0,317.0,264.4,2513.0,30.5,277.6,,,,1141.0
353.0,124.0,887.0,431.2,546.0,2029.0,1901.3,1691.0,920.5,212.1,,,,881.0
1887.0,975.0,959.0,464.1,1171.0,2100.0,1548.9,1796.0,405.7,456.4,,,,1980.0
250.0,153.0,1829.0,505.5,1157.0,313.0,295.6,244.0,508.7,2434.0,,,,238.0
444.0,1288.0,490.0,434.4,412.0,279.0,1982.6,226.0,314.8,1988.3,,,,1839.0
2615.0,396.0,490.0,308.5,394.0,1762.0,268.2,254.0,425.0,281.6,,,,1099.0
312.0,861.0,2504.0,277.5,523.0,321.0,1732.1,277.0,1426.9,430.0,,,,2076.0
261.0,2665.0,239.0,1853.6,260.0,1448.0,259.3,219.0,1870.8,498.9,,,,440.0
289.0,190.0,843.0,1412.1,552.0,276.0,1910.4,2508.0,416.0,1183.6,,,,428.0
2343.0,301.0,251.0,1270.4,3158.0,211.0,783.5,387.0,459.2,255.3,,,,1644.0
342.0,220.0,767.0,1146.6,1065.0,1344.0,231.7,2024.0,473.6,1930.7,,,,290.0
1936.0,303.0,448.0,883.7,966.0,378.0,760.0,227.0,322.6,167.6,,,,844.0
1826.0,1770.0,593.0,1737.9,663.0,297.0,980.2,408.0,1514.7,670.8,,,,832.0
283.0,344.0,760.0,252.8,511.0,631.0,249.9,727.0,268.2,432.3,,,,442.0
1886.0,874.0,248.0,256.1,181.0,532.0,1799.2,273.0,296.2,240.7,,,,457.0
1387.0,210.0,818.0,1398.1,375.0,435.0,1882.9,396.0,1536.0,264.5,,,,458.0
924.0,300.0,961.0,1645.0,827.0,6.6,1853.0,1402.0,441.6,368.0,,,,573.0
237.0,2102.0,2667.0,459.9,345.0,200.0,1726.5,188.0,269.8,429.8,,,,432.0
2122.0,497.0,435.0,2451.6,379.0,2187.0,490.3,605.0,349.8,763.3,,,,449.0
2149.0,297.0,306.0,430.4,169.0,355.0,1696.7,362.0,476.4,287.3,,,,250.0
210.0,995.0,512.0,982.8,671.0,189.0,272.7,865.0,1865.2,496.4,,,,452.0
1443.0,1862.0,1789.0,2458.6,273.0,1431.0,1903.2,293.0,405.6,1143.6,,,,283.0
232.0,426.0,1834.0,2403.6,1610.0,379.0,1689.1,929.0,414.9,459.9,,,,489.0
420.0,957.0,623.0,421.3,2201.0,2401.0,1161.1,1923.0,306.4,957.3,,,,442.0
1698.0,2502.0,2541.0,424.3,462.0,339.0,327.2,274.0,930.6,766.9,,,,2385.0
2266.0,258.0,2491.0,899.9,2087.0,315.0,1676.2,410.0,295.8,1884.3,,,,462.0
1635.0,447.0,289.0,767.5,738.0,205.0,822.2,1864.0,1940.4,411.3,,,,461.0
483.0,363.0,273.0,445.0,257.0,1612.0,959.3,376.0,833.3,419.6,,,,289.0
248.0,608.0,1886.0,348.8,1943.0,897.0,447.2,1885.0,280.2,480.1,,,,876.0
348.0,434.0,422.0,258.6,389.0,351.0,309.2,2095.0,426.1,245.6,,,,472.0
392.0,671.0,293.0,1736.7,432.0,657.0,290.0,2446.0,238.9,277.9,,,,283.0
489.0,607.0,1920.0,273.6,821.0,344.0,1667.4,267.0,436.8,701.4,,,,973.0
1576.0,405.0,1693.0,385.7,445.0,2560.0,1847.6,258.0,2436.9,896.5,,,,823.0
1850.0,313.0,1694.0,410.6,2007.0,357.0,2003.5,868.0,287.8,489.3,,,,302.0
1645.0,385.0,370.0,2464.4,925.0,345.0,419.0,2486.0,468.0,1107.4,,,,231.0
304.0,324.0,1474.0,438.6,310.0,347.0,2510.0,652.0,436.6,1868.4,,,,875.0
2296.0,420.0,455.0,423.4,47.0,209.0,463.0,582.0,263.7,895.9,,,,317.0
498.0,272.0,821.0,455.8,453.0,2506.0,2223.4,247.0,964.3,1254.1,,,,2482.0
300.0,597.0,464.0,383.2,435.0,344.0,410.1,290.0,2466.6,210.5,,,,1232.0
1134.0,179.0,466.0,409.6,800.0,315.0,2490.8,826.0,412.3,300.9,,,,457.0
267.0,294.0,443.0,274.7,2432.0,226.0,269.5,2379.0,3439.6,890.9,,,,454.0
1297.0,767.0,253.0,1809.0,425.0,1738.0,978.7,2352.0,277.6,485.0,,,,247.0
319.0,283.0,2329.0,460.1,376.0,1632.0,1764.8,1915.0,456.1,424.9,,,,279.0
936.0,411.0,2453.0,1210.0,2093.0,356.0,412.3,1585.0,449.8,628.8,,,,462.0
631.0,455.0,351.0,262.9,288.0,307.0,412.5,2046.0,498.4,408.7,,,,312.0
287.0,434.0,440.0,551.9,1264.0,2049.0,276.6,2559.0,751.5,1179.4,,,,797.0
226.0,313.0,2531.0,417.3,1637.0,290.0,474.4,2558.0,2499.3,1875.2,,,,272.0
2079.0,213.0,897.0,675.2,792.0,1611.0,252.2,2370.0,206.2,1912.4,,,,2387.0
1785.0,2640.0,418.0,1382.9,1973.0,94.0,495.9,857.0,1427.6,410.0,,,,753.0
487.0,397.0,1387.0,1911.5,430.0,758.0,2147.8,1867.0,474.4,1118.9,,,,231.0
749.0,1745.0,1372.0,297.2,2118.0,691.0,468.8,2522.0,883.9,566.0,,,,247.0
322.0,305.0,415.0,489.7,460.0,1966.0,2416.8,1350.0,1956.2,424.1,,,,443.0
2254.0,1859.0,729.0,280.4,1062.0,458.0,1701.5,912.0,240.9,425.6,,,,1854.0
373.0,462.0,1765.0,428.0,445.0,213.0,2531.8,2743.0,2516.7,1763.7,,,,449.0
256.0,250.0,443.0,227.9,1293.0,264.0,286.6,410.0,415.1,314.3,,,,1832.0
241.0,427.0,1875.0,202.5,2450.0,1198.0,1941.0,849.0,400.0,215.7,,,,1318.0
295.0,381.0,433.0,932.5,262.0,219.0,1728.4,272.0,892.4,2446.9,,,,425.0
263.0,252.0,911.0,422.3,274.0,1381.0,262.2,360.0,265.5,419.2,,,,573.0
1413.0,892.0,1748.0,320.3,915.0,1146.0,2655.2,280.0,476.0,210.5,,,,433.0
1385.0,429.0,308.0,434.8,1672.0,545.0,1812.6,262.0,243.1,2039.4,,,,434.0
267.0,211.0,283.0,585.6,2501.0,2720.0,933.0,922.0,2415.0,818.0,,,,272.0
2029.0,1860.0,448.0,404.5,493.0,539.0,1906.4,2492.0,1785.0,1314.9,,,,520.0
835.0,1596.0,2315.0,1862.1,277.0,278.0,2495.4,2516.0,958.3,121.3,,,,297.0
1417.0,624.0,786.0,420.5,418.0,718.0,1999.0,362.0,2065.6,2125.4,,,,450.0
295.0,867.0,282.0,368.9,994.0,1790.0,239.8,284.0,787.5,2486.1,,,,1145.0
314.0,2193.0,423.0,257.1,610.0,1086.0,1861.3,980.0,436.4,808.8,,,,455.0
535.0,1452.0,1084.0,494.1,702.0,569.0,236.4,430.0,445.6,49.8,,,,452.0
268.0,702.0,762.0,339.0,225.0,561.0,1663.0,237.0,442.5,1728.8,,,,405.0
257.0,2376.0,434.0,281.8,1914.0,247.0,452.8,1432.0,1854.7,310.2,,,,450.0
1984.0,474.0,1874.0,266.9,233.0,381.0,449.7,273.0,232.5,1308.0,,,,442.0
1920.0,288.0,995.0,581.4,377.0,738.0,288.4,252.0,273.4,303.6,,,,445.0
2471.0,540.0,436.0,397.7,946.0,379.0,156.2,295.0,1833.6,2140.4,,,,800.0
2372.0,412.0,452.0,421.7,2536.0,415.0,280.4,424.0,401.1,1609.3,,,,1804.0
283.0,736.0,307.0,1564.7,674.0,2832.0,333.3,235.0,201.6,268.7,,,,925.0
312.0,265.0,118.0,1857.5,233.0,255.0,434.6,259.0,495.2,240.7,,,,2645.0
1670.0,951.0,267.0,1869.7,350.0,1321.0,2488.2,739.0,466.4,1564.9,,,,152.0
211.0,1612.0,1106.0,409.9,1814.0,1895.0,1030.2,312.0,1285.1,773.5,,,,1970.0
219.0,308.0,2084.0,500.4,495.0,1254.0,441.8,251.0,452.0,260.7,,,,1587.0
1311.0,384.0,1785.0,2109.3,308.0,2197.0,468.4,270.0,421.7,278.2,,,,649.0
1843.0,370.0,468.0,517.9,368.0,121.0,1252.4,2470.0,220.0,925.9,,,,261.0
285.0,2145.0,1063.0,442.1,226.0,536.0,262.1,2629.0,433.5,400.0,,,,801.0
244.0,1886.0,264.0,623.4,914.0,324.0,2658.9,869.0,419.5,399.6,,,,2024.0
2499.0,932.0,508.0,2641.1,385.0,193.0,1885.0,2325.0,1739.1,1845.3,,,,2085.0
2115.0,223.0,420.0,452.2,1606.0,176.0,329.4,1487.0,283.6,399.7,,,,1734.0
738.0,887.0,905.0,414.8,418.0,1552.0,280.4,23.0,347.1,239.0,,,,1820.0
1055.0,2069.0,458.0,434.6,2075.0,379.0,453.8,1939.0,841.8,934.3,,,,216.0
632.0,806.0,242.0,250.4,995.0,199.0,1912.7,1462.0,1059.2,461.2,,,,443.0
2408.0,426.0,1815.0,407.7,1244.0,192.0,1272.7,703.0,201.2,329.7,,,,1753.0
256.0,438.0,481.0,459.4,751.0,509.0,3517.8,256.0,225.3,262.9,,,,236.0
722.0,2318.0,385.0,424.0,265.0,127.0,828.1,231.0,282.3,,,,,1486.0
402.0,716.0,424.0,899.1,401.0,1690.0,1681.0,2379.0,357.8,,,,,250.0
257.0,887.0,428.0,2514.6,254.0,368.0,1798.6,1699.0,304.5,,,,,196.0
461.0,512.0,1089.0,926.9,422.0,352.0,1601.8,420.0,225.6,,,,,269.0
1009.0,1578.0,939.0,1696.2,267.0,356.0,839.6,439.0,938.5,,,,,1956.0
283.0,397.0,884.0,2513.5,215.0,399.0,2003.7,2411.0,320.2,,,,,479.0
255.0,220.0,326.0,253.8,291.0,1536.0,232.5,1759.0,434.2,,,,,802.0
2209.0,367.0,1030.0,385.2,422.0,355.0,1849.7,262.0,2439.1,,,,,897.0
404.0,2233.0,438.0,425.6,366.0,285.0,401.0,427.0,370.3,,,,,438.0
268.0,321.0,439.0,403.3,719.0,2699.0,300.7,459.0,275.6,,,,,1566.0
234.0,1867.0,437.0,1102.4,367.0,2367.0,257.0,439.0,416.9,,,,,439.0
387.0,641.0,281.0,256.9,256.0,182.0,2494.2,2430.0,404.4,,,,,2043.0
2211.0,1877.0,975.0,431.0,956.0,335.0,444.1,397.0,270.4,,,,,426.0
450.0,2013.0,1922.0,729.8,265.0,3102.0,457.9,289.0,424.2,,,,,437.0
283.0,240.0,863.0,1657.6,868.0,206.0,1964.8,662.0,202.0,,,,,526.0
617.0,448.0,441.0,417.5,1567.0,240.0,472.4,218.0,193.5,,,,,239.0
936.0,434.0,1977.0,448.4,459.0,191.0,422.6,1093.0,1074.9,,,,,1864.0
193.0,973.0,510.0,988.4,1788.0,229.0,397.4,405.0,416.9,,,,,946.0
185.0,1457.0,1283.0,1040.4,437.0,101.0,489.9,2341.0,248.0,,,,,745.0
2119.0,167.0,499.0,453.1,2340.0,722.0,273.5,269.0,388.3,,,,,434.0
413.0,2349.0,428.0,394.9,445.0,342.0,1116.8,1200.0,429.3,,,,,823.0
429.0,684.0,1279.0,320.5,500.0,228.0,1814.4,2464.0,379.3,,,,,403.0
44.0,196.0,2520.0,1767.0,1694.0,367.0,1002.8,450.0,70.1,,,,,1533.0
819.0,1246.0,434.0,358.2,150.0,362.0,429.3,407.0,245.9,,,,,227.0
2538.0,241.0,524.0,422.2,787.0,341.0,311.2,1981.0,259.5,,,,,479.0
223.0,496.0,260.0,1668.4,216.0,381.0,409.3,2339.0,565.3,,,,,888.0
425.0,820.0,1595.0,2421.1,260.0,158.0,223.5,888.0,413.7,,,,,420.0
2429.0,2516.0,441.0,321.7,1034.0,384.0,237.2,418.0,302.6,,,,,227.0
301.0,297.0,152.0,372.5,2392.0,2410.0,286.8,1156.0,255.350807649556,,,,,257.0
427.0,205.0,2044.0,1921.7,872.0,2455.0,414.8,234.0,2161.02938485928,,,,,1706.0
1770.0,1687.0,728.0,340.4,234.0,2179.0,296.2,214.0,440.681042072923,,,,,
944.0,394.0,428.0,516.9,486.0,323.0,1759.3,540.0,1012.46066935682,,,,,
322.0,234.0,263.0,445.3,312.0,113.0,1886.8,2365.0,534.256701922036,,,,,
1758.0,1826.0,1806.0,693.0,218.0,88.0,1695.5,2436.0,270.368073217989,,,,,
489.0,264.0,2388.0,1927.7,258.0,346.0,1421.5,219.0,285.161445474515,,,,,
435.0,444.0,270.0,809.1,1904.0,393.0,429.9,1896.0,381.909952366053,,,,,
1818.0,215.0,450.0,1876.7,240.0,186.0,2437.4,257.0,422.979866741402,,,,,
239.0,488.0,406.0,859.2,301.0,398.0,1773.2,264.0,834.370187332069,,,,,
317.0,910.0,2765.0,1159.8,233.0,866.0,272.8,2006.0,417.996066255026,,,,,
418.0,480.0,279.0,440.7,2476.0,1119.0,2436.6,2020.0,2227.07108155729,,,,,
468.0,1814.0,441.0,393.2,608.0,2167.0,260.5,1903.0,1438.34267477734,,,,,
273.0,1361.0,455.0,268.2,1732.0,665.0,1437.6,323.0,266.796853880648,,,,,
478.0,707.0,966.0,1753.9,1695.0,458.0,2492.8,257.0,481.646819871642,,,,,
1856.0,393.0,211.0,442.4,958.0,808.0,2579.0,2436.0,1086.33828015402,,,,,
291.0,914.0,430.0,1527.9,878.0,214.0,1580.9,239.0,1887.69412289005,,,,,
2504.0,430.0,440.0,1787.3,307.0,329.0,220.6,847.0,434.96378181838,,,,,
829.0,304.0,702.0,1772.7,1000.0,781.0,1823.2,1866.0,389.790195085677,,,,,
379.0,751.0,952.0,263.7,438.0,1747.0,1839.4,642.0,543.409526449491,,,,,
266.0,842.0,1565.0,238.4,482.0,890.0,306.2,854.0,223.571786928109,,,,,
416.0,2351.0,244.0,822.7,246.0,350.0,566.2,399.0,300.546365661134,,,,,
1838.0,1675.0,2012.0,436.8,428.0,775.0,1228.0,407.0,1863.2374346887,,,,,
301.0,406.0,432.0,468.9,1961.0,396.0,252.0,2013.0,1483.74177378861,,,,,
2015.0,1192.0,397.0,421.3,250.0,359.0,429.6,892.0,209.939975121055,,,,,
466.0,246.0,436.0,297.6,1118.0,151.0,266.8,1952.0,778.878301466132,,,,,
246.0,351.0,700.0,354.1,422.0,1621.0,398.3,258.0,470.267406007739,,,,,
1934.0,382.0,687.0,439.0,426.0,1076.0,696.9,1896.0,1477.12979911386,,,,,
273.0,213.0,453.0,264.2,772.0,656.0,1783.1,297.0,2453.75596941607,,,,,
378.0,849.0,561.0,900.2,1634.0,972.0,1901.0,242.0,1998.09981720932,,,,,
872.0,287.0,815.0,307.7,1443.0,299.0,319.5,956.0,280.870175972407,,,,,
277.0,425.0,433.0,1414.0,471.0,366.0,1880.0,922.0,308.035081924939,,,,,
260.0,1681.0,1741.0,44.0,492.0,345.0,748.0,425.0,401.02956668564,,,,,
316.0,239.0,1987.0,418.3,759.0,1316.0,1977.2,723.0,1619.06335904745,,,,,
320.0,484.0,299.0,963.3,1175.0,372.0,259.7,2429.0,855.424055370927,,,,,
980.0,435.0,823.0,273.7,420.0,250.0,1888.6,2546.0,896.909642861629,,,,,
264.0,242.0,745.0,1032.2,222.0,393.0,438.5,972.0,332.48104004946,,,,,
426.0,256.0,968.0,962.7,234.0,1623.0,1754.2,648.0,352.395723233058,,,,,
2476.0,465.0,449.0,381.3,255.0,379.0,887.6,274.0,952.265360234802,,,,,
268.0,910.0,407.0,411.5,271.0,2131.0,339.2,303.0,1404.63702994152,,,,,
614.0,912.0,401.0,484.0,290.0,387.0,2479.9,458.0,450.295274625208,,,,,
244.0,276.0,388.0,246.1,100.0,402.0,296.3,1193.0,418.333148330657,,,,,
777.0,351.0,425.0,980.1,309.0,372.0,260.3,221.0,802.730975681139,,,,,
2017.0,1260.0,968.0,753.9,2206.0,367.0,936.1,231.0,452.154823588611,,,,,
236.0,266.0,250.0,246.4,249.0,69.0,273.7,2618.0,932.306211840205,,,,,
273.0,382.0,1471.0,395.5,1680.0,176.0,246.4,2470.0,346.036679758173,,,,,
189.0,1695.0,1916.0,441.0,417.0,1136.0,439.2,230.0,217.213547324707,,,,,
1060.0,2106.0,1943.0,1797.3,868.0,41.0,1825.5,205.0,105.259757729203,,,,,
1852.0,455.0,466.0,1405.7,295.0,367.0,440.8,253.0,204.535748013565,,,,,
310.0,266.0,24.4,1302.2,853.0,2204.0,241.0,1902.0,468.193843791981,,,,,
2430.0,2350.0,428.0,303.5,462.0,89.0,2421.0,1674.0,263.172003187757,,,,,
1758.0,2473.0,2047.0,1759.2,1879.0,152.0,771.9,1924.0,292.799190501219,,,,,
740.0,533.0,1575.0,1671.9,318.0,325.0,266.5,378.0,424.579401267302,,,,,
1246.0,988.0,446.0,2473.4,269.0,1191.0,279.1,593.0,425.221150621851,,,,,
448.0,430.0,553.0,424.5,469.0,428.0,476.0,275.0,785.193509040737,,,,,
1146.0,468.0,318.0,410.3,438.0,296.0,1837.6,2187.0,614.810347104085,,,,,
227.0,239.0,1750.0,300.2,372.0,1042.0,760.9,2232.0,285.967586791355,,,,,
885.0,474.0,211.0,253.6,382.0,977.0,440.0,1962.0,1781.86749491588,,,,,
1769.0,880.0,2343.0,297.8,439.0,173.0,453.4,1725.0,344.225270210366,,,,,
2193.0,895.0,441.0,426.9,535.0,1710.0,1753.2,1233.0,1039.72234371551,,,,,
414.0,201.0,822.0,565.6,423.0,394.0,406.0,2542.0,1135.46447373598,,,,,
255.0,412.0,1872.0,777.8,277.0,228.0,431.8,2595.0,420.976099092739,,,,,
282.0,314.0,1284.0,434.2,260.0,969.0,2523.2,247.0,295.428776955386,,,,,
2348.0,381.0,421.0,985.2,1915.0,658.0,1582.6,1630.0,245.104698867081,,,,,
1772.0,291.0,873.0,412.3,443.0,364.0,1899.8,1938.0,474.655750327579,,,,,
1647.0,985.0,435.0,437.5,2292.0,173.0,289.2,283.0,483.877998753328,,,,,
1894.0,424.0,1493.0,634.7,1118.0,2281.0,459.2,590.0,2076.54396520596,,,,,
305.0,1858.0,1808.0,273.8,1748.0,732.0,414.8,2362.0,444.401630561192,,,,,
271.0,1371.0,2075.0,281.5,381.0,273.0,1922.2,,299.152686472242,,,,,
230.0,2398.0,449.0,274.3,1055.0,121.0,584.2,,433.758178488157,,,,,
521.0,264.0,456.0,2652.4,2469.0,403.0,2563.7,,461.280793915759,,,,,
858.0,445.0,247.0,742.5,1069.0,98.0,479.4,,725.713814045315,,,,,
310.0,1874.0,251.0,503.1,1979.0,369.0,1899.6,,1077.52955761702,,,,,
299.0,317.0,1199.0,441.7,445.0,339.0,451.5,,1324.4857416122,,,,,
388.0,451.0,722.0,355.5,437.0,211.0,314.1,,967.047707467598,,,,,
1889.0,247.0,1680.0,138.7,698.0,328.0,277.9,,470.575019321966,,,,,
838.0,258.0,233.0,483.4,224.0,395.0,220.0,,719.041789790353,,,,,
941.0,454.0,240.0,1936.1,271.0,594.0,359.4,,904.920322488555,,,,,
297.0,345.0,1921.0,450.4,442.0,372.0,1928.3,,753.559209025977,,,,,
521.0,404.0,2463.0,385.0,1857.0,1660.0,215.4,,449.02700408583,,,,,
525.0,1768.0,411.0,553.8,263.0,249.0,409.0,,1108.64521872574,,,,,
483.0,863.0,474.0,456.1,254.0,372.0,338.1,,852.760201217706,,,,,
1368.0,555.0,392.0,864.9,421.0,750.0,671.2,,110.745895369123,,,,,
1723.0,589.0,304.0,884.2,273.0,1902.0,484.4,,2460.45773997683,,,,,
428.0,398.0,1892.0,460.8,440.0,718.0,292.0,,1757.77969025352,,,,,
272.0,1853.0,445.0,2051.3,464.0,528.0,294.8,,382.45151028032,,,,,
412.0,2230.0,299.0,885.6,234.0,350.0,270.5,,384.917947228619,,,,,
244.0,2410.0,2506.0,394.5,420.0,217.0,417.8,,969.895415779983,,,,,
1877.0,417.0,264.0,989.0,297.0,1370.0,747.5,,751.658501926249,,,,,
441.0,1788.0,16.1,766.0,441.0,333.0,507.2,,748.175634721015,,,,,
432.0,296.0,1040.0,273.8,849.0,338.0,489.1,,1440.88059737571,,,,,
247.0,446.0,397.0,452.0,491.0,354.0,476.6,,1855.18261664095,,,,,
1855.0,1699.0,457.0,1288.1,456.0,396.0,453.8,,1740.63849163813,,,,,
294.0,2166.0,1700.0,1884.4,267.0,2014.0,486.0,,2503.09476679821,,,,,
281.0,1780.0,1917.0,1774.0,569.0,1769.0,262.9,,755.578596815234,,,,,
805.0,211.0,452.0,2257.4,1135.0,399.0,1882.7,,2039.8,,,,,
1925.0,287.0,927.0,2479.0,256.0,367.0,462.8,,1849.5,,,,,
310.0,145.0,2514.0,317.7,440.0,589.0,667.8,,1789.2,,,,,
1177.0,449.0,722.0,317.9,1910.0,83.0,2550.5,,447.6,,,,,
245.0,731.0,823.0,2348.1,447.0,333.0,731.0,,18.8,,,,,
270.0,1235.0,490.0,465.2,1796.0,366.0,1843.9,,246.3,,,,,
289.0,261.0,1606.0,423.9,460.0,448.0,462.9,,1773.3,,,,,
2145.0,944.0,414.0,873.7,2631.0,590.0,489.6,,525.1,,,,,
224.0,272.0,235.0,806.7,2490.0,684.0,462.1,,364.9,,,,,
306.0,2322.0,382.0,272.5,435.0,598.0,293.4,,1467.3,,,,,
2453.0,438.0,855.0,444.1,506.0,149.0,275.3,,2015.2,,,,,
306.0,1644.0,236.0,1903.2,369.0,2537.0,211.7,,889.0,,,,,
506.0,1780.0,2072.0,425.0,773.0,641.0,1854.8,,259.9,,,,,
423.0,312.0,367.0,264.8,945.0,1483.0,548.5,,1757.3,,,,,
824.0,377.0,796.0,246.5,1893.0,1457.0,1731.0,,2178.7,,,,,
505.0,1541.0,1509.0,476.7,479.0,409.0,258.3,,2551.5,,,,,
311.0,460.0,1910.0,24.3,460.0,345.0,204.8,,1015.2,,,,,
421.0,197.0,1057.0,401.6,409.0,211.0,2480.4,,2028.0,,,,,
486.0,274.0,437.0,395.4,483.0,276.0,530.3,,432.0,,,,,
483.0,2419.0,1764.0,310.3,454.0,162.0,410.7,,1865.6,,,,,
1307.0,1637.0,116.0,755.2,465.0,393.0,164.5,,2492.5,,,,,
